X,Y,OBJECTID,CAM_NUM,NOTES,LOCATION,PROJ,XCOORD,YCOORD,created_user,created_date,last_edited_user,last_edited_date
-8527828.06180814,4764620.93321416,560,2501, ,Greenmount and Madison,DOC,-76.60678507,39.29921107,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528072.57343279,4764573.71939765,561,2502, ,Madison and Constitution,DOC,-76.60898155,39.29888286,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528248.31143971,4764414.40463821,562,2503, ,Monument and Fallsway,DOC,-76.61056024,39.29777535,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527991.84298407,4764885.1866433,563,2504, ,Eager St Widows Peak,DOC,-76.60825634,39.30104803,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528159.9271899,4765053.40563253,564,2505, ,Warden St Lot,DOC,-76.60976627,39.30221739,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528266.54804938,4764914.31931108,565,2506, ,Fallsway and Eager,DOC,-76.61072406,39.30125055,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528248.61533421,4764598.04700417,566,2507, ,JFX South,DOC,-76.61056297,39.29905198,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528261.18369941,4764889.47482523,567,2508, ,JFX North,DOC,-76.61067587,39.30107784,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528812.5755201,4764194.83412515,568,2601, ,N Charles St and Center St,Midtown,-76.61562911,39.29624894,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528821.73060873,4764524.37479986,569,2602, ,N Charles St and Madison St,Midtown,-76.61571135,39.29853983,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528824.02681299,4764700.08975923,570,2603, ,N Charles St and Read Ave,Midtown,-76.61573198,39.29976134,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529135.4933758,4764778.52064554,571,2604, ,Park Ave and Read St,Midtown,-76.61852993,39.30030655,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528833.31869188,4764895.32503002,572,2605, ,N Charles St and Eager St,Midtown,-76.61581545,39.30111851,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528843.1696473,4765092.43842077,573,2606, ,N Charles St and Chase St,Midtown,-76.61590394,39.30248871,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528851.10088136,4765243.66540696,574,2607, ,N Charles St and E Biddle St,Midtown,-76.61597519,39.30353993,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528859.01886094,4765396.51268417,575,2608, ,N Charles St and Preston St,Midtown,-76.61604632,39.30460239,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528867.46775495,4765524.65805193,576,2609, ,N Charles St and Mt Royal Ave,Midtown,-76.61612221,39.30549313,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528891.28016132,4766003.82595125,577,2610, ,N Charles St and Lanvale St,Midtown,-76.61633612,39.30882374,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528898.62740167,4766315.57732829,578,2611, ,N Charles St and North Ave,Midtown,-76.61640213,39.31099058,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528937.03308826,4766501.43897558,579,2612, ,N Charles St and 20th St,Midtown,-76.61674713,39.31228239,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528395.68420424,4762574.59498937,580,1918, ,Ripley's,Inner Harbor,-76.61188411,39.28498429,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528391.88083779,4762489.2196895,581,1917, ,Bubba Gump,Inner Harbor,-76.61184994,39.28439067,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528387.90323643,4762403.87168711,582,1915, ,Spirit Cruiseline,Inner Harbor,-76.61181421,39.28379724,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528382.4958514,4762290.22368128,583,1916, ,Seadog Dock,Inner Harbor,-76.61176563,39.28300703,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528378.59021466,4762204.86053289,584,1914, ,Dessert Shack South,Inner Harbor,-76.61173055,39.28241347,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530532.99688905,4763572.8362473,585,2901, ,Auditorium,Poe Homes,-76.63108392,39.29192474,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530544.0785432,4763534.00756625,586,2902, ,Auditorium Parking Lot,Poe Homes,-76.63118347,39.29165479,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530583.17043163,4763542.73605854,587,2903, ,Basketball Court,Poe Homes,-76.63153464,39.29171547,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530486.89827832,4763540.56293553,588,2911, ,Fremont St,Poe Homes,-76.63066981,39.29170036,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530642.71120756,4763519.68522956,589,2904, ,222 N Freemont Ave (Building 812),Poe Homes,-76.6320695,39.29155521,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530675.88758549,4763517.84258148,590,2905, ,203 N Amity St (Building 900),Poe Homes,-76.63236753,39.2915424,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530712.65983991,4763516.40744189,591,2906, ,904 Lexington St,Poe Homes,-76.63269786,39.29153242,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530720.22657478,4763537.48930773,592,2907, ,Poe House Parking Lot,Poe Homes,-76.63276583,39.29167899,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530690.62190625,4763589.43083963,593,2908, ,222 N Fremont Ave,Poe Homes,-76.63249989,39.29204011,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530646.64241064,4763591.34968766,594,2909, ,823 Saratoga,Poe Homes,-76.63210482,39.29205345,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530579.36977218,4763594.38304188,595,2910, ,Behind Auditorium,Poe Homes,-76.6315005,39.29207454,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529639.87495032,4762076.24054877,596,0, ,Russell St & W Lee St,Casino,-76.62306087,39.28151914,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530288.09028794,4760916.96151719,597,1505, ,Russell St & Bayard St,Casino,-76.62888389,39.27345779,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530360.78635272,4760842.66807878,598,1502, ,Russell St & Haines St,Casino,-76.62953692,39.27294114,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530438.52541664,4760760.2378286,599,1501, ,Russell St & Bush St,Casino,-76.63023527,39.2723679,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530227.20201114,4760720.05853715,600,1503, ,Warner St & Haines St,Casino,-76.62833692,39.27208848,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530153.86882569,4760776.53119642,601,1504, ,Warner St & Bayard St,Casino,-76.62767815,39.27248121,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530000.28356593,4760970.85222436,602,1506, ,Warner St & Worcester St,Casino,-76.62629847,39.27383255,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529786.50048372,4761188.75533512,603,1507, ,Warner St & Stockholm St,Casino,-76.62437803,39.27534786,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529751.6780477,4761344.86161121,604,1510, ,W Ostend St and Warner St,Casino,-76.62406521,39.27643341,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529617.81857311,4761129.28676577,605,1508, ,301 Stockholm St,Casino,-76.62286273,39.27493432,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529382.33000969,4761029.35639892,606,1509, ,Stockholm St & S Sharp St,Casino,-76.6207473,39.2742394,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528788.13942753,4764346.75874452,607,2616, ,N Charles St and E Monument St,Midtown,-76.61540959,39.29730509,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528648.66976645,4764397.29190293,608,2620, ,Saint Paul St and E Monument St,Midtown,-76.61415672,39.29765639,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529068.45335675,4766499.15231443,609,2615, ,Maryland Ave and W 20th St,Midtown,-76.6179277,39.31226649,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529020.24958157,4765672.21046571,610,2614, ,Maryland Ave and W Oliver St,Midtown,-76.61749468,39.30651876,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529013.00567012,4765500.34146252,611,2613, ,Maryland Ave and W Mt Royal Ave,Midtown,-76.6174296,39.3053241,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528841.17904823,4764344.17785656,612,2617, ,N Washington Pl and W Mount Vernon Pl,Midtown,-76.61588606,39.29728715,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528844.49019464,4764413.38832199,613,2618, ,N Washington Pl and W Mount Vernon Pl,Midtown,-76.6159158,39.29776829,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528791.87312235,4764415.6299975,614,2619, ,N Washington Pl and E Mount Vernon Pl,Midtown,-76.61544314,39.29778387,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8539031.84985324,4766229.82212843,615,1991, ,Windsor Mill Rd & N Forest Park Ave,Forest Park,-76.70743044,39.31039454,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8524410.69007424,4763286.67734769,616,3202, ,S Linwood Ave & E Pratt St,Patterson Park,-76.57608628,39.28993524,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8524422.4886724,4763459.75484127,617,3201, ,S Linwood Ave & E Lombard St,Patterson Park,-76.57619227,39.29113856,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526452.60085892,4765208.54488641,618,3314, ,N Broadway & E Chase St,EBDI,-76.59442909,39.3032958,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526538.24454568,4765185.61744777,619,3315, ,E Chase St & N Gay St,EBDI,-76.59519844,39.30313643,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525928.85649891,4765022.3040068,620,3311, ,E Eager St & N Washington St,EBDI,-76.58972421,39.30200119,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526433.83114358,4764814.39388575,621,3317, ,N Broadway & Ashland Ave,EBDI,-76.59426048,39.30055592,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525919.92540693,4764825.28179001,622,3310, ,Ashland Ave & N Washington St,EBDI,-76.58964398,39.30063161,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530950.65841136,4762254.66448472,623,1040, ,Hirsh Bus Lot,Tri-District,-76.63483584,39.28275977,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529455.94173697,4761215.72753069,624,1512, ,W Ostend St and S Howard St,Casino,-76.62140857,39.27553542,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529078.08422616,4758068.63779518,625,381, ,Waterview Ave and Potee St,Waterview,-76.61801421,39.25364728,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529494.8425535,4758203.18304929,626,382, ,3301 Waterview Ave,Waterview,-76.62175802,39.25458319,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530707.34186115,4758658.27294593,627,383, ,Waterview Ave and Cherry Hill Rd,Waterview,-76.63265009,39.25774874,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531220.01661864,4762166.02023879,628,1705, ,S Carey St & Herkimer St,Pigtown,-76.63725553,39.28214341,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531117.23582355,4762067.8293205,629,1715, ,S Carey St & James St,Pigtown,-76.63633223,39.28146065,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531015.42837693,4761943.40492019,630,1703, ,Washington Blvd & S Carey St,Pigtown,-76.63541768,39.28059548,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531154.12752797,4761803.12665627,631,1704, ,Washington Blvd & Bayard St,Pigtown,-76.63666363,39.27962005,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530855.86489753,4762100.00851929,632,1702, ,Washington Blvd & W Ostend St,Pigtown,-76.63398429,39.28168441,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530917.83268493,4762157.7973491,633,1714, ,W Ostend St & Sargeant St,Pigtown,-76.63454096,39.28208623,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530791.67871083,4762050.8136358,634,1713, ,W Ostend St & Ward St,Pigtown,-76.6334077,39.28134234,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530746.00923664,4761987.51221162,635,1712, ,W Ostend St & Carroll St,Pigtown,-76.63299744,39.28090218,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530691.18328894,4762264.58869284,636,1701, ,Washington Blvd & W Cross St,Ridgley's Delight,-76.63250493,39.28282878,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530568.07827528,4762146.69670222,637,1711, ,W Cross St & Carroll St,Ridgley's Delight,-76.63139906,39.28200904,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530426.22835321,4762283.49285122,638,1710, ,Washington Blvd & Archer St,Ridgley's Delight,-76.6301248,39.28296022,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530270.69767766,4762283.06452766,639,1709, ,Washington Blvd & Scott St,Ridgley's Delight,-76.62872765,39.28295725,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530271.86028088,4762164.61286253,640,1708, ,Scott St & Carroll St,Ridgley's Delight,-76.62873809,39.28213362,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8535462.11365465,4769930.30338426,641,871, ,W Cold Spring Ln & Dolfield Ave,Park Heights - Dolfield,-76.67536295,39.33610999,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8537707.3533953,4769232.91090687,642,872, ,Liberty Heights Ave & Gwynn Oak Ave,Park Heights - Dolfield,-76.69553228,39.33126438,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530542.2175825,4763561.50470948,643,2912, ,Server Room,Poe Homes,-76.63116675,39.29184596,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526614.81590875,4773006.04303518,644,3109, ,End of Lot (ARC),Alameda,-76.59588629,39.35747678,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526587.55575773,4773075.97966084,645,3108, ,Shoppers (ARC),Alameda,-76.59564141,39.35796254,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526560.99951047,4773145.13718546,646,3107, ,Rite Aid (ARC),Alameda,-76.59540285,39.35844289,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526533.77103847,4773215.80578443,647,3103, ,Family Dollar (ARC),Alameda,-76.59515826,39.35893374,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526534.62282191,4773311.06156412,648,3101, ,Shopping Center Corner (COB),Alameda,-76.59516591,39.35959535,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526480.59646825,4773406.30418453,649,3102, ,Alameda Carryout (ARC),Alameda,-76.59468058,39.36025686,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527962.96113788,4764489.33928716,650,2509, ,Graves St,DOC,-76.60799689,39.29829628,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525482.16225197,4773461.66063378,651,1931, ,Ramblewood Rd & Fenwick Ave,Loch Raven,-76.58571149,39.36064134,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525271.25824991,4773256.04625003,652,1932, ,Ramblewood Rd & Welbourne Rd,Loch Raven,-76.58381691,39.35921323,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528627.96930846,4762208.86892163,653,4003, ,Harbor Court Roof,Watch Center,-76.61397076,39.28244135,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527374.84543841,4762342.58315945,654,4002, ,Marriott Roof,Watch Center,-76.60271375,39.28337109,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8523824.44741449,4761373.22251455,655,4004, ,Marine Unit (Boston St),Watch Center,-76.57081997,39.27663063,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528940.12190247,4767079.1325595,656,1610, ,N Charles St & W 24th St,Charles Village,-76.61677488,39.31629742,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529126.58396034,4767281.36216135,657,1609, ,Maryland Ave & W 25th St,Charles Village,-76.6184499,39.31770288,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528306.64050341,4768119.22399769,658,1608, ,Barclay St & E 29th St,Charles Village,-76.61108422,39.32352559,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528548.91780871,4768103.44851995,659,1607, ,Guilford Ave & E 29th St,Charles Village,-76.61326063,39.32341596,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528519.25872233,4767723.76553991,660,1606, ,Guilford Ave & E 27th St,Charles Village,-76.6129942,39.32077742,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528495.90251624,4767315.56604192,661,1605, ,Guilford Ave & E 25th St,Charles Village,-76.61278439,39.31794059,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528775.76888728,4767302.39050641,662,1604, ,Saint Paul St & E 25th St,Charles Village,-76.61529847,39.31784902,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528969.56822502,4767316.45368973,663,1603, ,N Charles St & W 25th St,Charles Village,-76.6170394,39.31794676,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528744.23167969,4766644.32033657,664,1602, ,Saint Paul St & E 21st St,Charles Village,-76.61501516,39.31327545,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528921.76558154,4766635.36067966,665,1601, ,N Charles St & E 21st St,Charles Village,-76.61660998,39.31321318,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529919.69414767,4761388.2049207,666,1511, ,W Ostend St & Russell St,Casino,-76.62557453,39.27673481,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529940.2190035,4761237.4720898,667,1513, ,Russell St Bridge,Casino,-76.6257589,39.27568663,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530587.50684492,4765124.06262749,668,1118, ,Division St & Mosher St,Pennsylvania Ave,-76.63157359,39.30270854,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8535586.3048039,4772123.47609079,669,846, ,Pimlico Entrance,Park Heights,-76.67647858,39.35134636,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8535300.14189272,4772644.38561662,670,845, ,Tunnel,Park Heights,-76.67390793,39.35496472,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530697.15220927,4766244.29498565,671,738, ,W North Ave & Linden Ave,North Ave West,-76.63255855,39.31049513,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530565.13250114,4766420.72290027,672,739, ,Lennox St & Brookfield Ave,North Ave West,-76.6313726,39.31172138,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530717.95043842,4766293.87762025,673,740, ,Linden Ave & Lennox St,North Ave West,-76.63274539,39.31083976,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532049.74648592,4764862.95563871,674,741, ,Western District Roof,North Ave West,-76.64470912,39.3008935,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528156.76169257,4766483.51184292,675,541, ,Greenmount Ave & Heaver St,Greenmount,-76.60973783,39.31215779,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528214.11572347,4766647.8425102,676,544, ,E 21st St,Greenmount,-76.61025305,39.31329993,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530341.26963274,4757287.99389252,677,357, ,Rear of 2605 Spelman Rd (Playground),Cherry Hill,-76.6293616,39.24821681,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529474.53074495,4763532.78141024,678,104, ,Country Kitchen,Lexington Market,-76.62157555,39.29164626,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529453.2724529,4763595.93957786,679,107, ,Market Seafood,Lexington Market,-76.62138459,39.29208536,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529470.68477472,4763596.01207215,680,106, ,Sipe's Poultry,Lexington Market,-76.621541,39.29208586,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529451.5666212,4763533.6284954,681,105, ,L Parks,Lexington Market,-76.62136926,39.29165215,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529481.56253473,4763504.18702601,682,102, ,Food Court Upper Level,Lexington Market,-76.62163872,39.29144746,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529500.77424328,4763502.55285939,683,101, ,Food Court Lower Level,Lexington Market,-76.6218113,39.2914361,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529529.73435663,4763517.24233589,684,103, ,Shoe Lobby,Lexington Market,-76.62207146,39.29153823,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529407.94662017,4763525.15583647,685,80, ,N Eutaw St & W Lexington St,Downtown,-76.62097742,39.29159325,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529185.55084074,4762426.59545993,686,81, ,S Howard St & W Conway St,Downtown,-76.6189796,39.28395524,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527730.62180504,4763276.40084027,687,82, ,S President St & E Baltimore St,Downtown,-76.60590975,39.28986379,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527808.4528812,4763408.49156082,688,83, ,E Fayette St & N President St,Downtown,-76.60660892,39.29078215,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527919.01828842,4763404.45987334,689,84, ,E Fayette St & N Frederick St,Downtown,-76.60760214,39.29075412,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528088.10626346,4763453.65033142,690,86, ,Memorial Plaza NE,Downtown,-76.60912109,39.29109611,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528197.12164073,4763395.28604826,691,85, ,Memorial Plaza SW,Downtown,-76.61010039,39.29069034,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528246.52335098,4763432.43465012,692,88, ,City Hall,Downtown,-76.61054417,39.29094861,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528043.43050423,4763436.49892637,693,87, ,War Memorial,Downtown,-76.60871976,39.29097687,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530761.21211179,4764280.66211059,694,1131, ,N Fremont Ave & Harlem Ave,Area 4 - Heritage Crossing,-76.63313401,39.2968456,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530710.73525437,4764117.18135637,695,1132, ,N Fremont Ave & Edmondson Ave,Area 4 - Heritage Crossing,-76.63268057,39.2957091,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530869.78393791,4764106.27599584,696,1133, ,Edmondson Ave & N Schroeder St,Area 4 - Heritage Crossing,-76.63410933,39.29563329,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530870.44779611,4764012.42184494,697,1138, ,N Schroeder St & Bennett Pl,Area 4 - Heritage Crossing,-76.63411529,39.29498081,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530645.72632188,4763970.55019368,698,1135, ,N Fremont Ave & Murphy Ln,Area 4 - Heritage Crossing,-76.63209659,39.29468972,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530244.13329249,4764098.65133497,699,1136, ,Murphy Ln & Myrtle Ave,Area 4 - Heritage Crossing,-76.62848901,39.29558028,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
